project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,human_evolution_dossier_path,evolution_dossier_index_path,cross_period_review_dossier_path,cross_period_review_index_path,evolution_review_fact_matrix_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-010001,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10001_obs-evo-cand-010001_evobc-cat-10001_evolution-candidate/11_evolution-review-fact-matrix.md,頲,U+9832,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-010002,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10002_obs-evo-cand-010002_evobc-cat-10002_evolution-candidate/11_evolution-review-fact-matrix.md,頵,U+9835,6,needs_human_evolution_review,2026-06-20
obs-evo-cand-010003,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10003_obs-evo-cand-010003_evobc-cat-10003_evolution-candidate/11_evolution-review-fact-matrix.md,頷,U+9837,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-010004,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10004_obs-evo-cand-010004_evobc-cat-10004_evolution-candidate/11_evolution-review-fact-matrix.md,頸,U+9838,31,needs_human_evolution_review,2026-06-20
obs-evo-cand-010005,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10005_obs-evo-cand-010005_evobc-cat-10005_evolution-candidate/11_evolution-review-fact-matrix.md,頹,U+9839,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-010006,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10006_obs-evo-cand-010006_evobc-cat-10006_evolution-candidate/11_evolution-review-fact-matrix.md,頻,U+983B,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-010007,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10007_obs-evo-cand-010007_evobc-cat-10007_evolution-candidate/11_evolution-review-fact-matrix.md,頿,U+983F,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-010008,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10008_obs-evo-cand-010008_evobc-cat-10008_evolution-candidate/11_evolution-review-fact-matrix.md,顀,U+9840,7,needs_human_evolution_review,2026-06-20
obs-evo-cand-010009,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10009_obs-evo-cand-010009_evobc-cat-10009_evolution-candidate/11_evolution-review-fact-matrix.md,顄,U+9844,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010010,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/10_cross-period-review-index.json,corpus/004_bronze-seal-modern-correspondences/101_010001-010100_obs-evo-cand-bucket_evolution-candidates/10010_obs-evo-cand-010010_evobc-cat-10010_evolution-candidate/11_evolution-review-fact-matrix.md,顅,U+9845,1,needs_human_evolution_review,2026-06-20
