project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-011601,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11601_obs-evo-cand-011601_evobc-cat-11601_evolution-candidate/04_human-review-sheet.md,𤛇,U+246C7,10,needs_human_evolution_review,2026-06-20
obs-evo-cand-011602,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11602_obs-evo-cand-011602_evobc-cat-11602_evolution-candidate/04_human-review-sheet.md,𤛏,U+246CF,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-011603,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11603_obs-evo-cand-011603_evobc-cat-11603_evolution-candidate/04_human-review-sheet.md,𤛟,U+246DF,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-011604,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11604_obs-evo-cand-011604_evobc-cat-11604_evolution-candidate/04_human-review-sheet.md,𤛬,U+246EC,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-011605,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11605_obs-evo-cand-011605_evobc-cat-11605_evolution-candidate/04_human-review-sheet.md,𤛿,U+246FF,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-011606,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11606_obs-evo-cand-011606_evobc-cat-11606_evolution-candidate/04_human-review-sheet.md,𤜩,U+24729,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-011607,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11607_obs-evo-cand-011607_evobc-cat-11607_evolution-candidate/04_human-review-sheet.md,𤜪,U+2472A,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-011608,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11608_obs-evo-cand-011608_evobc-cat-11608_evolution-candidate/04_human-review-sheet.md,𤜱,U+24731,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-011609,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11609_obs-evo-cand-011609_evobc-cat-11609_evolution-candidate/04_human-review-sheet.md,𤜻,U+2473B,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-011610,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/117_011601-011700_obs-evo-cand-bucket_evolution-candidates/11610_obs-evo-cand-011610_evobc-cat-11610_evolution-candidate/04_human-review-sheet.md,𤜼,U+2473C,1,needs_human_evolution_review,2026-06-20
