project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,human_evolution_dossier_path,evolution_dossier_index_path,cross_period_review_dossier_path,cross_period_review_index_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-006901,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6901_obs-evo-cand-006901_evobc-cat-06901_evolution-candidate/10_cross-period-review-index.json,翳,U+7FF3,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-006902,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6902_obs-evo-cand-006902_evobc-cat-06902_evolution-candidate/10_cross-period-review-index.json,翹,U+7FF9,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-006903,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6903_obs-evo-cand-006903_evobc-cat-06903_evolution-candidate/10_cross-period-review-index.json,翻,U+7FFB,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-006904,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6904_obs-evo-cand-006904_evobc-cat-06904_evolution-candidate/10_cross-period-review-index.json,翼,U+7FFC,59,needs_human_evolution_review,2026-06-20
obs-evo-cand-006905,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6905_obs-evo-cand-006905_evobc-cat-06905_evolution-candidate/10_cross-period-review-index.json,翽,U+7FFD,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006906,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6906_obs-evo-cand-006906_evobc-cat-06906_evolution-candidate/10_cross-period-review-index.json,翾,U+7FFE,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006907,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6907_obs-evo-cand-006907_evobc-cat-06907_evolution-candidate/10_cross-period-review-index.json,翿,U+7FFF,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006908,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6908_obs-evo-cand-006908_evobc-cat-06908_evolution-candidate/10_cross-period-review-index.json,耀,U+8000,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006909,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6909_obs-evo-cand-006909_evobc-cat-06909_evolution-candidate/10_cross-period-review-index.json,老,U+8001,143,needs_human_evolution_review,2026-06-20
obs-evo-cand-006910,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/070_006901-007000_obs-evo-cand-bucket_evolution-candidates/6910_obs-evo-cand-006910_evobc-cat-06910_evolution-candidate/10_cross-period-review-index.json,考,U+8003,379,needs_human_evolution_review,2026-06-20
