project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-001601,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1601_obs-evo-cand-001601_evobc-cat-01601_evolution-candidate/04_human-review-sheet.md,唊,U+550A,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-001602,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1602_obs-evo-cand-001602_evobc-cat-01602_evolution-candidate/04_human-review-sheet.md,唌,U+550C,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-001603,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1603_obs-evo-cand-001603_evobc-cat-01603_evolution-candidate/04_human-review-sheet.md,唏,U+550F,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-001604,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1604_obs-evo-cand-001604_evobc-cat-01604_evolution-candidate/04_human-review-sheet.md,唐,U+5510,77,needs_human_evolution_review,2026-06-20
obs-evo-cand-001605,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1605_obs-evo-cand-001605_evobc-cat-01605_evolution-candidate/04_human-review-sheet.md,唤,U+5524,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-001606,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1606_obs-evo-cand-001606_evobc-cat-01606_evolution-candidate/04_human-review-sheet.md,唪,U+552A,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-001607,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1607_obs-evo-cand-001607_evobc-cat-01607_evolution-candidate/04_human-review-sheet.md,唫,U+552B,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-001608,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1608_obs-evo-cand-001608_evobc-cat-01608_evolution-candidate/04_human-review-sheet.md,唬,U+552C,74,needs_human_evolution_review,2026-06-20
obs-evo-cand-001609,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1609_obs-evo-cand-001609_evobc-cat-01609_evolution-candidate/04_human-review-sheet.md,售,U+552E,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-001610,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/017_001601-001700_obs-evo-cand-bucket_evolution-candidates/1610_obs-evo-cand-001610_evobc-cat-01610_evolution-candidate/04_human-review-sheet.md,唯,U+552F,194,needs_human_evolution_review,2026-06-20
