project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,human_evolution_dossier_path,evolution_dossier_index_path,cross_period_review_dossier_path,cross_period_review_index_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-006801,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6801_obs-evo-cand-006801_evobc-cat-06801_evolution-candidate/10_cross-period-review-index.json,罙,U+7F59,115,needs_human_evolution_review,2026-06-20
obs-evo-cand-006802,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6802_obs-evo-cand-006802_evobc-cat-06802_evolution-candidate/10_cross-period-review-index.json,罚,U+7F5A,8,needs_human_evolution_review,2026-06-20
obs-evo-cand-006803,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6803_obs-evo-cand-006803_evobc-cat-06803_evolution-candidate/10_cross-period-review-index.json,罛,U+7F5B,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006804,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6804_obs-evo-cand-006804_evobc-cat-06804_evolution-candidate/10_cross-period-review-index.json,罜,U+7F5C,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-006805,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6805_obs-evo-cand-006805_evobc-cat-06805_evolution-candidate/10_cross-period-review-index.json,罝,U+7F5D,62,needs_human_evolution_review,2026-06-20
obs-evo-cand-006806,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6806_obs-evo-cand-006806_evobc-cat-06806_evolution-candidate/10_cross-period-review-index.json,罞,U+7F5E,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006807,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6807_obs-evo-cand-006807_evobc-cat-06807_evolution-candidate/10_cross-period-review-index.json,罟,U+7F5F,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-006808,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6808_obs-evo-cand-006808_evobc-cat-06808_evolution-candidate/10_cross-period-review-index.json,罠,U+7F60,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006809,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6809_obs-evo-cand-006809_evobc-cat-06809_evolution-candidate/10_cross-period-review-index.json,罡,U+7F61,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-006810,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/08_evolution-dossier-index.json,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/09_cross-period-review-dossier.md,corpus/004_bronze-seal-modern-correspondences/069_006801-006900_obs-evo-cand-bucket_evolution-candidates/6810_obs-evo-cand-006810_evobc-cat-06810_evolution-candidate/10_cross-period-review-index.json,罢,U+7F62,3,needs_human_evolution_review,2026-06-20
