project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-006501,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6501_obs-evo-cand-006501_evobc-cat-06501_evolution-candidate/04_human-review-sheet.md,絔,U+7D54,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006502,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6502_obs-evo-cand-006502_evobc-cat-06502_evolution-candidate/04_human-review-sheet.md,絕,U+7D55,62,needs_human_evolution_review,2026-06-20
obs-evo-cand-006503,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6503_obs-evo-cand-006503_evobc-cat-06503_evolution-candidate/04_human-review-sheet.md,絖,U+7D56,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006504,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6504_obs-evo-cand-006504_evobc-cat-06504_evolution-candidate/04_human-review-sheet.md,絘,U+7D58,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-006505,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6505_obs-evo-cand-006505_evobc-cat-06505_evolution-candidate/04_human-review-sheet.md,絙,U+7D59,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-006506,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6506_obs-evo-cand-006506_evobc-cat-06506_evolution-candidate/04_human-review-sheet.md,絛,U+7D5B,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-006507,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6507_obs-evo-cand-006507_evobc-cat-06507_evolution-candidate/04_human-review-sheet.md,絜,U+7D5C,9,needs_human_evolution_review,2026-06-20
obs-evo-cand-006508,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6508_obs-evo-cand-006508_evobc-cat-06508_evolution-candidate/04_human-review-sheet.md,絝,U+7D5D,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-006509,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6509_obs-evo-cand-006509_evobc-cat-06509_evolution-candidate/04_human-review-sheet.md,絞,U+7D5E,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-006510,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/066_006501-006600_obs-evo-cand-bucket_evolution-candidates/6510_obs-evo-cand-006510_evobc-cat-06510_evolution-candidate/04_human-review-sheet.md,絟,U+7D5F,1,needs_human_evolution_review,2026-06-20
